Cancer,Trial_ID,Title,Sponsor,Status,URL
Breast Cancer,NCT00572481,Axillary Reverse Mapping,Information provided by University of Arkansas (Responsible Party),Active,https://clinicaltrials.gov/study/NCT00572481?cond=Breast%20Cancer&viewType=Card&page=6&rank=58
Breast Cancer,NCT00193778,Assessing Impact of Loco,"Information provided by Dr Rajendra A. Badwe, Tata Memorial Centre (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT00193778?cond=Breast%20Cancer&viewType=Card&page=6&rank=59
Breast Cancer,NCT00217815,Preliminary Study of Mycograb and Docetaxel in Advanced Breast Cancer,Information provided by NeuTec Pharma,Completed,https://clinicaltrials.gov/study/NCT00217815?cond=Breast%20Cancer&viewType=Card&page=6&rank=60
Breast Cancer,NCT00128362,Sentinel Node Biopsy and Axillary Sampling in Operable Breast Cancer,"Information provided by Dr Rajendra A. Badwe, Tata Memorial Centre (Responsible Party)",Terminated,https://clinicaltrials.gov/study/NCT00128362?cond=Breast%20Cancer&viewType=Card&page=7&rank=61
Breast Cancer,NCT03429907,An Early Stress,Information provided by M.D. Anderson Cancer Center (Responsible Party),Active,https://clinicaltrials.gov/study/NCT03429907?cond=Breast%20Cancer&viewType=Card&page=7&rank=62
Breast Cancer,NCT01105468,Breath Gas Analysis for the Diagnosis of Breast Cancer,Breath Gas Analysis for the Diagnosis of Breast Cancer,Terminated,https://clinicaltrials.gov/study/NCT01105468?cond=Breast%20Cancer&viewType=Card&page=7&rank=63
Breast Cancer,NCT02860104,Ultrasound Guided Percutaneous Microwave Ablation for Breast Lesions,"Information provided by Ping Liang, Chinese PLA General Hospital (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT02860104?cond=Breast%20Cancer&viewType=Card&page=7&rank=64
Breast Cancer,NCT06251544,TRAIL-R2 and HER2 Bi,"Information provided by Valentina Hoyos, Baylor College of Medicine (Responsible Party)",Inconnu,https://clinicaltrials.gov/study/NCT06251544?cond=Breast%20Cancer&viewType=Card&page=7&rank=65
Breast Cancer,NCT01503905,Neoadjuvant Chemotherapy for Operable Premenopausal Breast Cancer Patients,"Information provided by Fengxi Su, Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT01503905?cond=Breast%20Cancer&viewType=Card&page=7&rank=66
Breast Cancer,NCT06433804,Clinicopathological Parameters of HER2 Low Breast Cancers,"Information provided by SANA AHUJA, Vardhman Mahavir Medical College And Safdarjung Hospital (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT06433804?cond=Breast%20Cancer&viewType=Card&page=7&rank=67
Breast Cancer,NCT04067726,RANKL Inhibition and Mammographic Breast Density,Information provided by Washington University School of Medicine (Responsible Party),Active,https://clinicaltrials.gov/study/NCT04067726?cond=Breast%20Cancer&viewType=Card&page=7&rank=68
Breast Cancer,NCT05159778,Phase 2 Study of Imprime PGG and Pembrolizumab in Patients With HR+/HER2,"Information provided by HiberCell, Inc. (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT05159778?cond=Breast%20Cancer&viewType=Card&page=7&rank=69
Breast Cancer,NCT03022864,Accurate Diagnosis System for Postoperative Chronic Pain Based on fMRI,Information provided by RenJi Hospital (Responsible Party),Inconnu,https://clinicaltrials.gov/study/NCT03022864?cond=Breast%20Cancer&viewType=Card&page=7&rank=70
Breast Cancer,NCT04669873,"Accelerated Partial Breast Irradiation Versus Standard or Hypofractionated Whole-Breast Irradiation, in Early Breast Cancer, After Breast","Information provided by Eduardo Barbieri, Instituto Brasileiro de Controle do Cancer (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT04669873?cond=Breast%20Cancer&viewType=Card&page=8&rank=71
Breast Cancer,NCT04654208,Swedish Ibrance Registries Insights (SIRI),Information provided by Pfizer (Responsible Party),Active,https://clinicaltrials.gov/study/NCT04654208?cond=Breast%20Cancer&viewType=Card&page=8&rank=72
Breast Cancer,NCT01395706,ICG Fluorescence Technique for the Detection of Sentinel Lymph Nodes,Information provided by Pulsion Medical Systems SE,Inconnu,https://clinicaltrials.gov/study/NCT01395706?cond=Breast%20Cancer&viewType=Card&page=8&rank=73
Breast Cancer,NCT04327063,MIRs 04 : Interpectoral Nerve Block With Ropivacaine Versus Placebo Before Breast Cancer Surgery,Information provided by Institut Curie (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT04327063?cond=Breast%20Cancer&viewType=Card&page=8&rank=74
Breast Cancer,NCT04825444,Clinical Study of Vascular Imaging Evaluation of Computed Tomography Photoacoustic Breast Imaging System,Information provided by Peking Union Medical College Hospital (Responsible Party),Inconnu,https://clinicaltrials.gov/study/NCT04825444?cond=Breast%20Cancer&viewType=Card&page=8&rank=75
Breast Cancer,NCT03368196,DS,"Information provided by Daiichi Sankyo (Daiichi Sankyo Taiwan Ltd., a Daiichi Sankyo Company) (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT03368196?cond=Breast%20Cancer&viewType=Card&page=8&rank=76&tab=results
Breast Cancer,NCT04340180,Evaluating the Performance of AI in Evaluating Breast MRI Performed With Dose Reduction,"Information provided by Stefanie A. Woodard, University of Alabama at Birmingham (Responsible Party)",Active,https://clinicaltrials.gov/study/NCT04340180?cond=Breast%20Cancer&viewType=Card&page=8&rank=77
Breast Cancer,NCT03425656,Comparing Efficacy and Safety of AryoGen Pharmed Biosimilar Trastuzumab (AryoTrust) Versus Herceptin® in Breast Cancer,Information provided by AryoGen Pharmed Co. (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT03425656?cond=Breast%20Cancer&viewType=Card&page=8&rank=78&tab=results
Breast Cancer,NCT03366428,Phase 1 Study to Evaluate the Effect of DS-8201a on the QT/QTc Interval and Pharmacokinetics in HER2,"Information provided by Daiichi Sankyo (Daiichi Sankyo Co., Ltd.) (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT03366428?cond=Breast%20Cancer&viewType=Card&page=8&rank=79&tab=results
Breast Cancer,NCT03289819,Neoadjuvant Pembrolizumab(Pbr)/Nab,Information provided by Institut fuer Frauengesundheit (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT03289819?cond=Breast%20Cancer&viewType=Card&page=8&rank=80
Breast Cancer,NCT03159195,Ibrance Real World Insights,Information provided by Pfizer (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT03159195?cond=Breast%20Cancer&viewType=Card&page=9&rank=81&tab=results
Breast Cancer,NCT00698477,Chemotherapy on Methylation Patterns in Breast Tumor Tissue Correlating With Clinical Response and Outcomes,"Information provided by National University Hospital, Singapore",Recruiting,https://clinicaltrials.gov/study/NCT00698477?cond=Breast%20Cancer&viewType=Card&page=9&rank=82
Breast Cancer,NCT02495363,Analgesic Effects of Ultrasound Guided PEC Blocks on Analgesic Opioid Consumption of Cancer Surgery Patients,Information provided by Rabin Medical Center (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02495363?cond=Breast%20Cancer&viewType=Card&page=9&rank=83
Breast Cancer,NCT02408393,MIRs03: Paravertebral Block With Ropivacaine Before Breast Cancer Surgery,Information provided by Institut Curie (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02408393?cond=Breast%20Cancer&viewType=Card&page=9&rank=84
Breast Cancer,NCT01943032,Discordant Hormonal Status of Breast Cancer.,"Information provided by AKANIST PIYAPANT, MD.,FRCST., National Cancer Institute, Thailand (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT01943032?cond=Breast%20Cancer&viewType=Card&page=9&rank=85
Breast Cancer,NCT01935739,Discordant HER2/Neu Status of Breast Cancer.,"Information provided by AKANIST PIYAPANT, MD.,FRCST., National Cancer Institute, Thailand (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT01935739?cond=Breast%20Cancer&viewType=Card&page=9&rank=86
Breast Cancer,NCT01953003,Phase III Study of Vinflunine Plus Capecitabine Versus Capecitabine Alone in Patients With Advanced Breast Cancer,Information provided by Pierre Fabre Medicament (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01953003?cond=Breast%20Cancer&viewType=Card&page=9&rank=87&tab=results
Breast Cancer,NCT02376413,Oncoplastic Breast-conserving Surgery in Non,"Information provided by Erwei Song, M.D., Ph.D., Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University (Responsible Party)",Withdrawn,https://clinicaltrials.gov/study/NCT02376413?cond=Breast%20Cancer&viewType=Card&page=9&rank=88
Breast Cancer,NCT02905916,The Efficacy and Safety of PEG-rhG,"Information provided by Jun Zhu, Peking University (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT02905916?cond=Breast%20Cancer&viewType=Card&page=9&rank=89
Breast Cancer,NCT03030677,Establishing Technique for PECS2 Catheter Insertion,"Information provided by Mohamed Ahmed Mansour, Kasr El Aini Hospital (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT03030677?cond=Breast%20Cancer&viewType=Card&page=9&rank=90
Breast Cancer,NCT01668238,Detection of Benign and Malignant Thyroid and Breast Tumors by Fourier Transform Infrared Spectrometry,"Information provided by XU Zhi, Peking University (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT01668238?cond=Breast%20Cancer&viewType=Card&page=10&rank=91
Breast Cancer,NCT03667417,Genetic Predisposition to Breast and Ovarian Cancer: Prospective Study of BRCAx Gene Mutation,Information provided by Institut Paoli-Calmettes (Responsible Party),Recruiting,https://clinicaltrials.gov/study/NCT03667417?cond=Breast%20Cancer&viewType=Card&page=10&rank=92
Breast Cancer,NCT05486520,Low,"Information provided by Matthew S. Rosen, Ph.D., Massachusetts General Hospital (Responsible Party)",Inconnu,https://clinicaltrials.gov/study/NCT05486520?cond=Breast%20Cancer&viewType=Card&page=10&rank=93
Breast Cancer,NCT01588834,Histology of Functional Density in Premenopausal Breast,"Information provided by Carrie Hruska, Mayo Clinic (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT01588834?cond=Breast%20Cancer&viewType=Card&page=10&rank=94
Breast Cancer,NCT06185855,A Simplified Approach to Predicting the Malignancy of Breast Lesions: Nomogram in Ultrasonography,"Information provided by Lixin Jiang, RenJi Hospital (Responsible Party)",Inconnu,https://clinicaltrials.gov/study/NCT06185855?cond=Breast%20Cancer&viewType=Card&page=10&rank=95
Breast Cancer,NCT06597175,Evaluating Investigational Medical Device for Breast Tumor Diagnosis Using Diffusion Optical Spectroscopy,Information provided by Olive Healthcare (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT06597175?cond=Breast%20Cancer&viewType=Card&page=10&rank=96
Breast Cancer,NCT01240278,Histology of Functional Density in Postmenopausal Breast,"Information provided by Carrie Hruska, Mayo Clinic (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT01240278?cond=Breast%20Cancer&viewType=Card&page=10&rank=97
Breast Cancer,NCT01711502,Epidemiology and Management of Metastatic Breast Cancer,Information provided by AstraZeneca (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01711502?cond=Breast%20Cancer&viewType=Card&page=10&rank=98
Breast Cancer,NCT05512260,"Development, Implementation and Evaluation of an Individual Decision Aid in Swedish Cancer Screening Programs","Information provided by Kaisa Fritzell, Karolinska Institutet (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT05512260?cond=Breast%20Cancer&viewType=Card&page=10&rank=99
Breast Cancer,NCT00001496,Establishment of Normal Breast Epithelial Cell Lines From Patients at High Risk for Breast Cancer,Information provided by National Institutes of Health Clinical Center (CC),Completed,https://clinicaltrials.gov/study/NCT00001496?cond=Breast%20Cancer&viewType=Card&page=10&rank=100
Breast Cancer,NCT01644890,A Phase III Study of NK105 in Patients With Breast Cancer,"Information provided by Nippon Kayaku Co., Ltd. (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT01644890?cond=Breast%20Cancer&viewType=Card&page=11&rank=101&tab=results
Breast Cancer,NCT01703754,Adenoviral Vector Monotherapy or Combination With Chemotherapy in Subjects With Recurrent/Metastatic Breast Cancer.,Information provided by Alaunos Therapeutics (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01703754?cond=Breast%20Cancer&viewType=Card&page=11&rank=102&tab=results
Breast Cancer,NCT01983501,A Study of Tucatinib (ONT-380) Combined With Ado-trastuzumab Emtansine (T,Information provided by Seagen Inc. (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01983501?cond=Breast%20Cancer&viewType=Card&page=11&rank=103
Breast Cancer,NCT03262831,Mindful Movement in Women Receiving Adjuvant or Neoadjuvant Therapy for Breast Cancer,Information provided by Washington University School of Medicine (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT03262831?cond=Breast%20Cancer&viewType=Card&page=11&rank=104
Breast Cancer,NCT04400552,Perioperative Oral Nutrition Supplementation in Malnourished Surgical Cancer Patients,"Information provided by Winnie Chee, IMU University, Malaysia (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT04400552?cond=Breast%20Cancer&viewType=Card&page=11&rank=105
Breast Cancer,NCT03285607,"MCS110 Combined With Neoadjuvant Doxorubicin, Cyclophosphamide, and Weekly Paclitaxel in Patients With Hormone-Receptor Positive and HER2",Information provided by Washington University School of Medicine (Responsible Party),Withdrawn,https://clinicaltrials.gov/study/NCT03285607?cond=Breast%20Cancer&viewType=Card&page=11&rank=106
Breast Cancer,NCT02472353,Use of Metformin to Reduce Cardiac Toxicity in Breast Cancer,Information provided by Avera McKennan Hospital & University Health Center (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02472353?cond=Breast%20Cancer&viewType=Card&page=11&rank=107&tab=results
Breast Cancer,NCT00248911,The Effect Of Meditation On Quality Of Life In Women With Breast Cancer And Other Gynecological Cancers,"Information provided by Mary E. Charlson, MD, Weill Medical College of Cornell University (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT00248911?cond=Breast%20Cancer&viewType=Card&page=11&rank=108
Breast Cancer,NCT01807754,Simulated Screening Study for Breast Imaging,"Information provided by Paul L. Carson Ph.D, University of Michigan (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT01807754?cond=Breast%20Cancer&viewType=Card&page=11&rank=109
Breast Cancer,NCT07195344,Study Aiming to Compare the Plasma Exposure of the Payload (Free-DXd) in Patients Treated by T,Information provided by Institut Claudius Regaud (Responsible Party),Recruiting,https://clinicaltrials.gov/study/NCT07195344?cond=Breast%20Cancer&viewType=Card&page=11&rank=110
Breast Cancer,NCT05693766,Gene Signatures to Guide HR+MBC Therapy in a Diverse Cohort,"Information provided by Sonya Reid, Vanderbilt-Ingram Cancer Center (Responsible Party)",Recruiting,https://clinicaltrials.gov/study/NCT05693766?cond=Breast%20Cancer&viewType=Card&page=12&rank=111
Breast Cancer,NCT02004834,Levobupivacaine and Lidocaine for Paravertebral Block Causes Greater Hemodynamic Oscillations Than Levobupivacaine,"Information provided by Miroslav Župčić, University Hospital Dubrava (Responsible Party)",Active,https://clinicaltrials.gov/study/NCT02004834?cond=Breast%20Cancer&viewType=Card&page=12&rank=112
Breast Cancer,NCT02229136,Miracle Mouthwash Plus Hydrocortisone vs Prednisolone Mouth Rinse for Mouth Sores Caused by Everolimus,Information provided by US Oncology Research (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02229136?cond=Breast%20Cancer&viewType=Card&page=12&rank=113
